#BOOK=Genesis|BOOKCODE=gen|CHAPTER=26|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 26|KO=창세기 26장
V|N=19|EN=And Isaac’s servants digged in the valley, and found there a well of springing water.|KO=이삭의 종들이 골짜기에서 우물을 팠더니, 거기에서 샘물이 나더라.
V|N=20|EN=And the herdmen of Gerar did strive with Isaac’s herdmen, saying, The water is ours: and he called the name of the well Esek; because they strove with him.|KO=그랄의 목자들이 이삭의 목자들과 다투어 이르되, 이 물은 우리의 것이라 하므로, 이삭이 그 우물의 이름을 에섹이라 하였으니, 이는 그들이 그와 다투었음이라.
V|N=21|EN=And they digged another well, and strove for that also: and he called the name of it Sitnah.|KO=그들이 또 다른 우물을 팠으나, 그 우물에 대하여도 다투므로, 이삭이 그 이름을 싯나라 하였더라.
V|N=22|EN=And he removed from thence, and digged another well; and for that they strove not: and he called the name of it Rehoboth; and he said, For now the LORD hath made room for us, and we shall be fruitful in the land.|KO=그가 거기서 떠나서 또 다른 우물을 팠으나, 그에 대하여는 다투지 아니하였으므로, 그 이름을 르호봇이라 하였고, 그가 이르기를, 이제 여호와께서 우리를 위하여 넓히시고, 우리가 이 땅에서 번성하리라 하였더라.
V|N=23|EN=And he went up from thence to Beersheba.|KO=그가 거기서부터 브엘세바로 올라갔더라.
V|N=24|EN=And the LORD appeared unto him the same night, and said, I am the God of Abraham thy father: fear not, for I am with thee, and will bless thee, and multiply thy seed for my servant Abraham’s sake.|KO=여호와께서 그 밤에 그에게 나타나시고 이르시되, 나는 네 아버지 아브라함의 하나님이라. 두려워하지 말라. 내가 너와 함께하여 너를 축복하고, 내 종 아브라함을 위하여 네 자손을 번성하게 하리라 하신지라.
V|N=25|EN=And he builded an altar there, and called upon the name of the LORD, and pitched his tent there: and there Isaac’s servants digged a well.|KO=그가 거기서 제단을 쌓고 여호와의 이름을 부르며, 그곳에 장막을 치고, 이삭의 종들이 거기서 우물을 팠더라.
V|N=26|EN=Then Abimelech went to him from Gerar, and Ahuzzath one of his friends, and Phichol the chief captain of his army.|KO=아비멜렉이 그랄에서 그에게로 오고, 그의 친구 아후사드와 그의 군대의 주관자 비골을 데리고 그에게로 갔더라.
V|N=27|EN=And Isaac said unto them, Wherefore come ye to me, seeing ye hate me, and have sent me away from you?|KO=이삭이 그들에게 이르되, 너희가 어찌하여 나에게 왔느냐? 너희가 나를 미워하고 나를 너희에게서 쫓아내었거늘.
V|N=28|EN=And they said, We saw certainly that the LORD was with thee: and we said, Let there be now an oath betwixt us, even betwixt us and thee, and let us make a covenant with thee;|KO=그들이 이르되, 우리가 분명히 여호와께서 너와 함께 하신 것을 보았으므로, 이제 우리와 너 사이에 맹세를 세우고, 너와 언약을 맺자 하였더라.
V|N=29|EN=That thou wilt do us no hurt, as we have not touched thee, and as we have done unto thee nothing but good, and have sent thee away in peace: thou art now the blessed of the LORD.|KO=너는 우리에게 해를 끼치지 아니할 것이라. 우리가 너를 만지지 아니하고, 너에게 선한 것만을 행하였고, 평안히 너를 보냈으니, 너는 이제 여호와의 복을 받은 자니라.
V|N=30|EN=And he made them a feast, and they did eat and drink.|KO=그가 그들을 위하여 잔치를 베풀고, 그들이 먹고 마셨더라.
V|N=31|EN=And they rose up betimes in the morning, and sware one to another: and Isaac sent them away, and they departed from him in peace.|KO=그들이 아침에 일찍 일어나 서로 맹세하고, 이삭이 그들을 보내매 그들이 그에게서 평안히 떠나갔더라.
V|N=32|EN=And it came to pass the same day, that Isaac’s servants came, and told him concerning the well which they had digged, and said unto him, We have found water.|KO=그날에 이삭의 종들이 와서 그들이 판 우물에 대하여 그에게 말하되, 우리가 물을 찾았나이다 하니,
V|N=33|EN=And he called it Shebah: therefore the name of the city is Beersheba unto this day.|KO=그가 그 이름을 세바라 하였으므로, 이 성의 이름이 오늘날까지 브엘세바라 하더라.
V|N=34|EN=And Esau was forty years old when he took to wife Judith the daughter of Beeri the Hittite, and Bashemath the daughter of Elon the Hittite:|KO=이삭이 사십 세에 헷 사람 베리의 딸 유딧과 헷 사람 엘론의 딸 바스맛을 아내로 맞이하였더라.
V|N=35|EN=Which were a grief of mind unto Isaac and to Rebekah.|KO=그들이 이삭과 리브가에게 마음의 근심이 되었더라.
