#BOOK=Genesis|BOOKCODE=gen|CHAPTER=34|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 34|KO=창세기 34장
V|N=18|EN=And their words pleased Hamor, and Shechem Hamor’s son.|KO=그들의 말이 하몰과 그의 아들 세겜에게 기쁘게 들렸더라.
V|N=19|EN=And the young man deferred not to do the thing, because he had delight in Jacob’s daughter: and he was more honourable than all the house of his father.|KO=젊은이는 그 일을 지체하지 아니하였으니, 이는 그가 야곱의 딸을 기뻐하였고, 그의 아버지 집안의 모든 사람보다 더 존귀하였더라.
V|N=20|EN=And Hamor and Shechem his son came unto the gate of their city, and communed with the men of their city, saying,|KO=하몰과 그의 아들 세겜이 그들의 성문에 이르러 그 성의 남자들과 이야기하여 이르되,
V|N=21|EN=These men are peaceable with us; therefore let them dwell in the land, and trade therein; for the land, behold, it is large enough for them; let us take their daughters to us for wives, and let us give them our daughters.|KO=이 남자들은 우리와 평화롭게 지내고 있으니, 그들로 하여금 이 땅에 거주하게 하고, 그 안에서 거래하게 하자. 보라, 이 땅은 그들에게 넉넉하니, 우리가 그들의 딸들을 아내로 취하고, 그들에게 우리의 딸들을 주자 하였더라.
V|N=22|EN=Only herein will the men consent unto us for to dwell with us, to be one people, if every male among us be circumcised, as they are circumcised.|KO=오직 이 일에 대하여 남자들이 우리와 동의하리니, 우리가 한 민족이 되려면, 우리 중 모든 남자가 그들과 같이 할례를 받아야 하리라 하였더라.
V|N=23|EN=Shall not their cattle and their substance and every beast of theirs be ours? only let us consent unto them, and they will dwell with us.|KO=그들의 가축과 그들의 재물과 그들의 모든 짐승이 우리의 것이 되지 아니하겠느냐? 오직 우리가 그들에게 동의하자, 그들이 우리와 함께 거주하리라 하였더라.
V|N=24|EN=And unto Hamor and unto Shechem his son hearkened all that went out of the gate of his city; and every male was circumcised, all that went out of the gate of his city.|KO=그 성의 문에서 나간 모든 남자가 하몰과 그의 아들의 말을 듣고 할례를 받았더라.
V|N=25|EN=And it came to pass on the third day, when they were sore, that two of the sons of Jacob, Simeon and Levi, Dinah’s brethren, took each man his sword, and came upon the city boldly, and slew all the males.|KO=셋째 날에 그들이 아프고, 야곱의 두 아들 시므온과 레위가 각기 칼을 가지고 담대히 성에 들어가서 모든 남자를 죽였더라.
V|N=26|EN=And they slew Hamor and Shechem his son with the edge of the sword, and took Dinah out of Shechem’s house, and went out.|KO=그들이 하몰과 그의 아들 세겜을 칼날로 죽이고, 디나를 세겜의 집에서 데리고 나와서 나갔더라.
V|N=27|EN=The sons of Jacob came upon the slain, and spoiled the city, because they had defiled their sister.|KO=야곱의 아들들이 죽임을 당한 자들에게 가서 그 성을 약탈하였으니, 이는 그들이 그들의 누이를 더럽혔기 때문이라.
V|N=28|EN=They took their sheep, and their oxen, and their asses, and that which was in the city, and that which was in the field,|KO=그들은 그들의 양과 소와 나귀와 성 안에 있는 것과 들에 있는 것을 다 취하였더라.
V|N=29|EN=And all their wealth, and all their little ones, and their wives took they captive, and spoiled even all that was in the house.|KO=그들의 모든 재물과 그들의 어린 것들과 그들의 아내들을 사로잡고, 그 집에 있는 모든 것을 약탈하였더라.
V|N=30|EN=And Jacob said to Simeon and Levi, Ye have troubled me to make me to stink among the inhabitants of the land, among the Canaanites and the Perizzites: and I being few in number, they shall gather themselves together against me, and slay me; and I shall be destroyed, I and my house.|KO=야곱이 시므온과 레위에게 이르되, 너희가 나를 괴롭게 하여 이 땅의 거민들, 가나안 사람들과 브리스 사람들 사이에서 나를 악취가 나게 하였으니, 내가 수가 적으므로 그들이 나를 모아 대적하여 나를 죽일 것이요, 나와 내 집이 멸망하리라 하였더라.
V|N=31|EN=And they said, Should he deal with our sister as with an harlot?|KO=그들이 이르되, 그가 우리 누이와 창녀처럼 행하겠느냐?
