#BOOK=Genesis|BOOKCODE=gen|CHAPTER=44|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 44|KO=창세기 44장
V|N=20|EN=And we said unto my lord, We have a father, an old man, and a child of his old age, a little one; and his brother is dead, and he alone is left of his mother, and his father loveth him.|KO=우리가 내 주에게 이르되, 우리는 아버지가 한 분 계시고, 늙은이와 그의 나이 많은 아들이 하나 있나이다. 그의 형은 죽었고, 그의 어머니의 아들은 그 외에는 남아 있지 않나이다. 그의 아버지가 그를 사랑하나이다.
V|N=21|EN=And thou saidst unto thy servants, Bring him down unto me, that I may set mine eyes upon him.|KO=당신이 당신의 종들에게 이르시기를, 그를 내게 데려오라. 내가 그를 보리라 하셨나이다.
V|N=22|EN=And we said unto my lord, The lad cannot leave his father: for if he should leave his father, his father would die.|KO=우리가 내 주에게 이르되, 그 아이는 그의 아버지를 떠날 수 없나이다. 만일 그가 그의 아버지를 떠나면, 그의 아버지가 죽으리이다.
V|N=23|EN=And thou saidst unto thy servants, Except your youngest brother come down with you, ye shall see my face no more.|KO=당신이 당신의 종들에게 이르시기를, 너희의 막내 형제가 너희와 함께 내려오지 아니하면, 너희는 다시 내 얼굴을 보지 못하리라 하셨나이다.
V|N=24|EN=And it came to pass when we came up unto thy servant my father, we told him the words of my lord.|KO=우리가 당신의 종인 우리 아버지에게 올라갔을 때, 우리는 내 주의 말씀을 그에게 전하였나이다.
V|N=25|EN=And our father said, Go again, and buy us a little food.|KO=우리 아버지가 이르되, 다시 가서 우리에게 조금 음식을 사오라 하셨나이다.
V|N=26|EN=And we said, We cannot go down: if our youngest brother be with us, then will we go down: for we may not see the man’s face, except our youngest brother be with us.|KO=우리가 이르되, 우리는 내려갈 수 없나이다. 만일 우리의 막내 형제가 우리와 함께 있으면, 그때에야 내려가겠나이다. 우리는 그 사람의 얼굴을 보지 못하나이다. 우리의 막내 형제가 우리와 함께 있지 아니하면.
V|N=27|EN=And thy servant my father said unto us, Ye know that my wife bare me two sons:|KO=당신의 종인 우리 아버지가 우리에게 이르시기를, 너희가 알거니와, 내 아내가 나에게 두 아들을 낳았느니라.
V|N=28|EN=And the one went out from me, and I said, Surely he is torn in pieces; and I saw him not since:|KO=하나는 나에게서 나가고, 나는 그가 찢겨졌다고 말하였고, 나는 그를 보지 못하였느니라.
V|N=29|EN=And if ye take this also from me, and mischief befall him, ye shall bring down my gray hairs with sorrow to the grave.|KO=만일 너희가 이것도 내게서 취하고, 그에게 재앙이 닥치면, 너희는 내 백발을 슬픔으로 무덤에 내리게 하리라.
V|N=30|EN=Now therefore when I come to thy servant my father, and the lad be not with us; seeing that his life is bound up in the lad’s life;|KO=그러므로 내가 당신의 종인 우리 아버지에게 가게 될 때, 그 아이가 우리와 함께 있지 아니하면, 그의 생명이 그 아이의 생명에 묶여 있음을 보게 되리니.
V|N=31|EN=It shall come to pass, when he seeth that the lad is not with us, that he will die: and thy servants shall bring down the gray hairs of thy servant our father with sorrow to the grave.|KO=그 아이가 우리와 함께 있지 아니한 것을 보게 되면, 그는 죽으리니, 당신의 종들은 우리 아버지의 백발을 슬픔으로 무덤에 내리게 하리이다.
V|N=32|EN=For thy servant became surety for the lad unto my father, saying, If I bring him not unto thee, then I shall bear the blame to my father for ever.|KO=당신의 종이 그 아이를 위해 우리 아버지에게 보증이 되었나이다. 내가 그를 당신에게 데려오지 아니하면, 내가 영원히 아버지에게 죄를 지게 되리이다.
V|N=33|EN=Now therefore, I pray thee, let thy servant abide instead of the lad a bondman to my lord; and let the lad go up with his brethren.|KO=그러므로 이제, 내가 간청하나이다. 당신의 종이 그 아이 대신에 내 주의 종이 되게 하시고, 그 아이는 그의 형제들과 함께 올라가게 하옵소서.
V|N=34|EN=For how shall I go up to my father, and the lad be not with me? lest peradventure I see the evil that shall come on my father.|KO=내가 어찌하여 올라가겠나이까? 그 아이가 나와 함께 있지 아니하면, 내가 어찌 내 아버지를 보겠나이까? 두렵건대, 내가 내 아버지에게 닥칠 재앙을 보게 되리이다.
