#BOOK=Genesis|BOOKCODE=gen|CHAPTER=45|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 45|KO=창세기 45장
V|N=11|EN=And there will I nourish thee; for yet there are five years of famine; lest thou, and thy household, and all that thou hast, come to poverty.|KO=내가 너를 거기서 기르리니, 기근이 아직 다섯 해 남았으므로, 너와 네 집과 네 모든 소유가 궁핍하게 되지 않게 하리라.
V|N=12|EN=And, behold, your eyes see, and the eyes of my brother Benjamin, that it is my mouth that speaketh unto you.|KO=보라, 너희 눈과 내 형제 베냐민의 눈이 나의 입이 너희에게 말하는 것을 보고 있느니라.
V|N=13|EN=And ye shall tell my father of all my glory in Egypt, and of all that ye have seen; and ye shall haste and bring down my father hither.|KO=너희는 내 아버지께 애굽에서 나의 모든 영광과 너희가 본 모든 것을 말하고, 급히 내 아버지를 이리로 데려오라.
V|N=14|EN=And he fell upon his brother Benjamin’s neck, and wept; and Benjamin wept upon his neck.|KO=그가 베냐민의 목을 껴안고 울었고, 베냐민도 그의 목을 껴안고 울었더라.
V|N=15|EN=Moreover he kissed all his brethren, and wept upon them: and after that his brethren talked with him.|KO=그가 그의 모든 형제에게 입을 맞추고 울었고, 그 후에 그의 형제들이 그와 말하였더라.
V|N=16|EN=And the fame thereof was heard in Pharaoh’s house, saying, Joseph’s brethren are come: and it pleased Pharaoh well, and his servants.|KO=그 소문이 바로의 집에 들리니, "요셉의 형제들이 왔다." 바로와 그의 신하들이 기뻐하였더라.
V|N=17|EN=And Pharaoh said unto Joseph, Say unto thy brethren, This do ye; lade your beasts, and go, get you unto the land of Canaan;|KO=바로가 요셉에게 이르되, "너는 네 형제들에게 이르기를, '너희는 이렇게 하라. 너희의 짐승을 싣고 가서 가나안 땅으로 가라.' 하라."
V|N=18|EN=And take your father and your households, and come unto me: and I will give you the good of the land of Egypt, and ye shall eat the fat of the land.|KO=너희 아버지와 너희의 가족을 데리고 나에게 오라. 내가 애굽 땅의 좋은 것을 주리니, 너희는 그 땅의 기름진 것을 먹으리라.
V|N=19|EN=Now thou art commanded, this do ye; take you wagons out of the land of Egypt for your little ones, and for your wives, and bring your father, and come.|KO=너희에게 명령하노니, 너희의 어린 자녀와 아내를 위하여 애굽에서 수레를 가져오고, 너희 아버지를 데리고 오라.
V|N=20|EN=Also regard not your stuff; for the good of all the land of Egypt is yours.|KO=너희의 소유는 염려하지 말라. 애굽의 좋은 것이 너희의 것이니라.
V|N=21|EN=And the children of Israel did so: and Joseph gave them wagons, according to the commandment of Pharaoh, and gave them provision for the way.|KO=이스라엘 자손이 그대로 행하였고, 요셉이 바로의 명령대로 그들에게 수레를 주고 길을 위한 양식을 주었더라.
V|N=22|EN=To all of them he gave each man changes of raiment; but to Benjamin he gave three hundred pieces of silver, and five changes of raiment.|KO=그들에게 각 사람에게 의복을 주었고, 베냐민에게는 은 삼백 개와 의복 다섯 벌을 주었더라.
V|N=23|EN=And to his father he sent after this manner; ten asses laden with the good things of Egypt, and ten she asses laden with corn and bread and meat for his father by the way.|KO=그의 아버지에게는 이와 같이 보내었으니, 애굽의 좋은 것과 곡식과 빵과 고기를 싣고 가는 나귀 열 마리를 보냈더라.
V|N=24|EN=So he sent his brethren away, and they departed: and he said unto them, See that ye fall not out by the way.|KO=그가 그의 형제들을 보내며 그들이 떠나자, "너희는 길에서 다투지 말라." 하였더라.
V|N=25|EN=And they went up out of Egypt, and came into the land of Canaan unto Jacob their father,|KO=그들이 애굽을 떠나 가나안 땅에 이르러 그들의 아버지 야곱에게로 갔더라.
V|N=26|EN=And told him, saying, Joseph is yet alive, and he is governor over all the land of Egypt. And Jacob’s heart fainted, for he believed them not.|KO=그들이 그에게 이르되, "요셉이 아직 살아 있고, 그가 애굽의 총리가 되었다." 야곱의 마음이 기진하였으니, 그들이 그에게 말한 것을 믿지 못하였기 때문이라.
V|N=27|EN=And they told him all the words of Joseph, which he had said unto them: and when he saw the wagons which Joseph had sent to carry him, the spirit of Jacob their father revived:|KO=그들이 요셉이 그들에게 말한 모든 말을 그에게 전하였고, 요셉이 그를 데리러 보낸 수레를 보았을 때, 그들의 아버지 야곱의 영이 소생하였더라.
V|N=28|EN=And Israel said, It is enough; Joseph my son is yet alive: I will go and see him before I die.|KO=이스라엘이 이르되, "이제 충분하다. 내 아들 요셉이 아직 살아 있도다. 내가 죽기 전에 그를 보러 가리라."
