#BOOK=Genesis|BOOKCODE=gen|CHAPTER=27|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 27|KO=창세기 27장
V|N=29|EN=Let people serve thee, and nations bow down to thee: be lord over thy brethren, and let thy mother’s sons bow down to thee: cursed be every one that curseth thee, and blessed be he that blesseth thee.|KO=백성이 너를 섬기고, 나라들이 너에게 무릎을 꿇게 하며, 너의 형제들 위에 주인이 되게 하며, 너의 어머니의 아들들이 너에게 무릎을 꿇게 하라. 너를 저주하는 자는 저주를 받을 것이요, 너를 축복하는 자는 축복을 받을지어다.
V|N=30|EN=And it came to pass, as soon as Isaac had made an end of blessing Jacob, and Jacob was yet scarce gone out from the presence of Isaac his father, that Esau his brother came in from his hunting.|KO=이삭이 야곱을 축복한 후, 야곱이 그의 아버지 이삭의 앞에서 거의 나가기도 전에, 그의 형 에서가 사냥에서 돌아왔다.
V|N=31|EN=And he also had made savoury meat, and brought it unto his father, and said unto his father, Let my father arise, and eat of his son’s venison, that thy soul may bless me.|KO=그도 맛있는 음식을 만들어 그의 아버지에게 가져가서 이르되, 아버지여, 일어나서 내 아들의 사냥한 것을 드시고 내게 축복하소서.
V|N=32|EN=And Isaac his father said unto him, Who art thou? And he said, I am thy son, thy firstborn Esau.|KO=이삭이 그에게 이르되, 너는 누구냐? 그가 이르되, 나는 당신의 아들, 당신의 장자 에서입니다.
V|N=33|EN=And Isaac trembled very exceedingly, and said, Who? where is he that hath taken venison, and brought it me, and I have eaten of all before thou camest, and have blessed him? yea, and he shall be blessed.|KO=이삭이 심히 놀라며 이르되, 누가 사냥하여 내게 가져왔느냐? 내가 먹기 전에 너가 오기 전에 그를 축복하였으니, 그가 반드시 축복을 받을 것이니라.
V|N=34|EN=And when Esau heard the words of his father, he cried with a great and exceeding bitter cry, and said unto his father, Bless me, even me also, O my father.|KO=에서가 그의 아버지의 말씀을 듣고 큰 소리로 울며 이르되, 아버지여, 나에게도 축복하소서.
V|N=35|EN=And he said, Thy brother came with subtilty, and hath taken away thy blessing.|KO=이삭이 이르되, 너의 형이 간교하게 와서 너의 축복을 빼앗았구나.
V|N=36|EN=And he said, Is not he rightly named Jacob? for he hath supplanted me these two times: he took away my birthright; and, behold, now he hath taken away my blessing. And he said, Hast thou not reserved a blessing for me?|KO=에서가 이르되, 그는 야곱이라. 그가 나를 두 번이나 속였나이다. 그는 내 장자의 명분을 빼앗고, 이제는 내 축복도 빼앗았나이다. 아버지여, 나를 위하여 남은 축복이 없나이까?
V|N=37|EN=And Isaac answered and said unto Esau, Behold, I have made him thy lord, and all his brethren have I given to him for servants; and with corn and wine have I sustained him: and what shall I do now unto thee, my son?|KO=이삭이 에서에게 대답하여 이르되, 보라, 내가 그를 주의 주로 삼고 그의 모든 형제를 그의 종으로 삼았으며, 곡식과 포도주로 그를 부양하였으니, 이제 너를 위하여 무엇을 하겠느냐?
V|N=38|EN=And Esau said unto his father, Hast thou but one blessing, my father? bless me, even me also, O my father. And Esau lifted up his voice, and wept.|KO=에서가 그의 아버지에게 이르되, 아버지여, 축복이 하나뿐이니이까? 나에게도 축복하소서. 에서가 소리 높여 울더라.
V|N=39|EN=And Isaac his father answered and said unto him, Behold, thy dwelling shall be the fatness of the earth, and of the dew of heaven from above;|KO=이삭이 그의 아버지가 그에게 이르되, 보라, 너의 거처는 땅의 기름과 하늘의 이슬이 될 것이요.
V|N=40|EN=And by thy sword shalt thou live, and shalt serve thy brother; and it shall come to pass when thou shalt have the dominion, that thou shalt break his yoke from off thy neck.|KO=너는 칼로 살 것이며, 너의 형을 섬길 것이나, 그가 지배할 때에 너의 멍에를 벗어버리리라.
V|N=41|EN=And Esau hated Jacob because of the blessing wherewith his father blessed him: and Esau said in his heart, The days of mourning for my father are at hand; then will I slay my brother Jacob.|KO=에서가 그의 아우 야곱으로 인하여 그 축복 때문에 그를 미워하였고, 그의 마음에 이르기를, 내 아버지가 죽은 후에 내가 내 아우 야곱을 죽이리라 하였더라.
V|N=42|EN=And these words of Esau her elder son were told to Rebekah: and she sent and called Jacob her younger son, and said unto him, Behold, thy brother Esau, as touching thee, doth comfort himself, purposing to kill thee.|KO=그의 큰 아들 에서의 이 말이 리브가에게 들리니, 그녀가 야곱을 불러 그에게 이르되, 보라, 너의 형 에서가 너를 죽이려 하니,
V|N=43|EN=Now therefore, my son, obey my voice; arise, flee thou to Laban my brother to Haran;|KO=내 아들아, 내 목소리를 obey하라. 일어나서 내 형의 분노를 피하여 내 형의 집으로 도망하라.
V|N=44|EN=And tarry with him a few days, until thy brother’s fury turn away;|KO=그와 함께 며칠 동안 머물라. 너의 형의 분노가 풀리기까지.
V|N=45|EN=Until thy brother’s anger turn away from thee, and he forget that which thou hast done to him: then I will send, and fetch thee from thence: why should I be deprived also of you both in one day?|KO=너의 형의 분노가 너에게서 떠나고 그가 너에게 행한 일을 잊을 때까지. 그때에 내가 너를 보내어 너를 데려오리라. 내가 하루에 너희 둘을 잃게 되면 어찌하겠느냐?
V|N=46|EN=And Rebekah said to Isaac, I am weary of my life because of the daughters of Heth: if Jacob take a wife of the daughters of Heth, such as these which are of the daughters of the land, what good shall my life do me?|KO=리브가가 이삭에게 이르되, 내가 헷의 딸들로 인하여 내 생명이 싫으니, 만일 야곱이 헷의 딸들 중에서 아내를 취하면, 내게 무슨 소용이 있으리이까?
