#BOOK=Genesis|BOOKCODE=gen|CHAPTER=24|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 24|KO=창세기 24장
V|N=39|EN=And I said unto my master, Peradventure the woman will not follow me.|KO=내가 내 주에게 이르되, 혹 여자가 나를 따르지 아니하면 어찌하리이까?
V|N=40|EN=And he said unto me, The LORD, before whom I walk, will send his angel with thee, and prosper thy way; and thou shalt take a wife for my son of my kindred, and of my father’s house:|KO=그가 내게 이르되, 내가 걷는 여호와께서 내게 그의 사자를 보내시고, 네 길을 형통하게 하시리니, 너는 내 친족과 내 아버지의 집에서 내 아들을 위하여 아내를 취하리라.
V|N=41|EN=Then shalt thou be clear from this my oath, when thou comest to my kindred; and if they give not thee one, thou shalt be clear from my oath.|KO=내 친족에게 가서 너의 맹세에서 벗어나리니, 그들이 너에게 아내를 주지 아니하면 너는 내 맹세에서 벗어나리라.
V|N=42|EN=And I came this day unto the well, and said, O LORD God of my master Abraham, if now thou do prosper my way which I go:|KO=내가 오늘 이 우물에 이르러 이르기를, 여호와 내 주 아브라함의 하나님이여, 내가 가는 길을 형통하게 하시거든,
V|N=43|EN=Behold, I stand by the well of water; and it shall come to pass, that when the virgin cometh forth to draw water, and I say to her, Give me, I pray thee, a little water of thy pitcher to drink;|KO=보소서, 내가 이 우물 곁에 서 있나이다. 처녀가 나와서 물을 길으러 나오면, 내가 그녀에게 이르기를, 내게 물을 조금 주어 마시게 하소서 하리이다.
V|N=44|EN=And she say to me, Both drink thou, and I will also draw for thy camels: let the same be the woman whom the LORD hath appointed out for my master’s son.|KO=그가 내게 이르기를, 당신이 마시소서, 그리고 당신의 낙타에게도 내가 마시게 하리이다 하는 여자가, 주께서 내 주의 아들을 위하여 정하신 여인인 줄을 내가 알게 하옵소서.
V|N=45|EN=And before I had done speaking in mine heart, behold, Rebekah came forth with her pitcher on her shoulder; and she went down unto the well, and drew water: and I said unto her, Let me drink, I pray thee.|KO=내가 마음속으로 말하기 전에, 보라, 리브가가 어깨에 물동이를 메고 나와서, 우물로 내려가서 물을 길어, 내가 그녀에게 이르되, 내게 마시게 하소서 하였더니,
V|N=46|EN=And she made haste, and let down her pitcher from her shoulder, and said, Drink, and I will give thy camels drink also: so I drank, and she made the camels drink also.|KO=그가 급히 어깨에서 물동이를 내려놓고 이르되, 마시소서, 그리고 당신의 낙타에게도 내가 마시게 하리이다 하니, 내가 마시고, 그녀가 낙타에게도 마시게 하였더라.
V|N=47|EN=And I asked her, and said, Whose daughter art thou? And she said, the daughter of Bethuel, Nahor’s son, whom Milcah bare unto him: and I put the earring upon her face, and the bracelets upon her hands.|KO=내가 그녀에게 물어 이르되, 당신은 누구의 딸이니이까? 그가 이르되, 나는 브두엘의 딸이니, 나홀의 아들로 밀가가 그에게 낳은 자라 하니, 내가 그녀의 얼굴에 귀걸이를 두르고, 그녀의 손에 팔찌를 두었더라.
V|N=48|EN=And I bowed down my head, and worshipped the LORD, and blessed the LORD God of my master Abraham, which had led me in the right way to take my master’s brother’s daughter unto his son.|KO=내가 머리를 숙이고 여호와께 경배하며, 내 주 아브라함의 하나님 여호와를 찬송하였으니, 그가 내 주의 형제의 딸을 그의 아들을 위하여 정하신 길로 나를 인도하셨나이다.
V|N=49|EN=And now if ye will deal kindly and truly with my master, tell me: and if not, tell me; that I may turn to the right hand, or to the left.|KO=이제 당신들이 내 주에게 선대하고 진실하게 행하려거든, 내게 말하소서. 그렇지 아니하면, 내게 말하소서. 내가 우로 가든지 좌로 가든지 하리이다.
V|N=50|EN=Then Laban and Bethuel answered and said, The thing proceedeth from the LORD: we cannot speak unto thee bad or good.|KO=라반과 브두엘이 대답하여 이르되, 이 일이 여호와께로부터 난 것이라, 우리가 당신에게 좋고 나쁜 것을 말할 수 없노라.
V|N=51|EN=Behold, Rebekah is before thee, take her, and go, and let her be thy master’s son’s wife, as the LORD hath spoken.|KO=보라, 리브가가 당신 앞에 있으니, 그녀를 데려가서 당신의 주 아들의 아내로 삼으소서. 여호와께서 말씀하신 대로 하소서.
V|N=52|EN=And it came to pass, that, when Abraham’s servant heard their words, he worshipped the LORD, bowing himself to the earth.|KO=아브라함의 종이 그들의 말을 듣고 여호와께 경배하며 땅에 엎드리니,
V|N=53|EN=And the servant brought forth jewels of silver, and jewels of gold, and raiment, and gave them to Rebekah: he gave also to her brother and to her mother precious things.|KO=종이 은 보석과 금 보석과 의복을 가져다가 리브가에게 주고, 그녀의 형제와 어머니에게도 귀한 것을 주니라.
V|N=54|EN=And they did eat and drink, he and the men that were with him, and tarried all night; and they rose up in the morning, and he said, Send me away unto my master.|KO=그들이 먹고 마시고, 그와 함께한 남자들과 함께 하룻밤을 지내고, 아침에 일어나서 이르되, 나를 내 주에게 보내소서.
V|N=55|EN=And her brother and her mother said, Let the damsel abide with us a few days, at the least ten; after that she shall go.|KO=그의 형제와 어머니가 이르되, 처녀가 우리와 함께 열흘을 머물게 하소서. 그 후에 가게 하소서.
V|N=56|EN=And he said unto them, Hinder me not, seeing the LORD hath prospered my way; send me away that I may go to my master.|KO=그가 그들에게 이르되, 나를 막지 마소서. 여호와께서 내 길을 형통하게 하셨으니, 나를 보내어 내 주에게 가게 하소서.
V|N=57|EN=And they said, We will call the damsel, and enquire at her mouth.|KO=그들이 처녀를 부르고 그녀의 입에서 물어보리라.
V|N=58|EN=And they called Rebekah, and said unto her, Wilt thou go with this man? And she said, I will go.|KO=그들이 리브가를 부르고 그에게 이르되, 당신은 이 남자와 함께 가겠습니까? 그가 이르되, 나는 가겠나이다.
V|N=59|EN=And they sent away Rebekah their sister, and her nurse, and Abraham’s servant, and his men.|KO=그들이 리브가와 그녀의 유모와 아브라함의 종과 그의 남자들을 보내며,
V|N=60|EN=And they blessed Rebekah, and said unto her, Thou art our sister, be thou the mother of thousands of millions, and let thy seed possess the gate of those which hate them.|KO=리브가에게 축복하여 이르되, 당신은 우리의 누이니, 수천만의 어머니가 되며, 당신의 자손이 그들을 미워하는 자의 성문을 차지하리라 하니라.
V|N=61|EN=And Rebekah arose, and her damsels, and they rode upon the camels, and followed the man: and the servant took Rebekah, and went his way.|KO=리브가가 일어나서 그녀의 시녀들과 함께 낙타를 타고 그 남자를 따르니, 종이 리브가를 데리고 가더라.
V|N=62|EN=And Isaac came from the way of the well Lahairoi; for he dwelt in the south country.|KO=이삭이 부엘라해로이의 길에서 돌아오니, 그는 남쪽 땅에 거주하였더라.
V|N=63|EN=And Isaac went out to meditate in the field at the eventide: and he lifted up his eyes, and saw, and, behold, the camels were coming.|KO=이삭이 저녁 때에 들에서 명상하다가 눈을 들어 보니, 낙타들이 오는지라.
V|N=64|EN=And Rebekah lifted up her eyes, and when she saw Isaac, she lighted off the camel.|KO=리브가가 눈을 들어 이삭을 보고, 낙타에서 내려오니,
V|N=65|EN=For she had said unto the servant, What man is this that walketh in the field to meet us? And the servant had said, It is my master: therefore she took a vail, and covered herself.|KO=그가 종에게 이르되, 이 들에서 우리를 만나러 오는 사람은 누구냐? 종이 이르되, 내 주입니다. 그러므로 그녀가 베일을 취하여 자기의 몸을 가리더라.
V|N=66|EN=And the servant told Isaac all things that he had done.|KO=종이 이삭에게 자기가 한 모든 일을 말하니,
V|N=67|EN=And Isaac brought her into his mother Sarah’s tent, and took Rebekah, and she became his wife; and he loved her: and Isaac was comforted after his mother’s death.|KO=이삭이 그녀를 자기 어머니 사라의 장막으로 데려가서 리브가를 아내로 삼고, 그녀를 사랑하였으므로 이삭이 그의 어머니의 죽음 후에 위로를 받았더라.
