#BOOK=Genesis|BOOKCODE=gen|CHAPTER=25|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 25|KO=창세기 25장
V|N=13|EN=And these are the names of the sons of Ishmael, by their names, according to their generations: the firstborn of Ishmael, Nebajoth; and Kedar, and Adbeel, and Mibsam,|KO=이스마엘의 아들들의 이름은 그들의 세대에 따라 이러하니, 이스마엘의 장자 네바욧과 그다와 아드비엘과 밉삼,
V|N=14|EN=And Mishma, and Dumah, and Massa,|KO=미스마와 두마와 마사,
V|N=15|EN=Hadar, and Tema, Jetur, Naphish, and Kedemah:|KO=하닷과 테마와 여두르와 나비시와 게데마라.
V|N=16|EN=These are the sons of Ishmael, and these are their names, by their towns, and by their castles; twelve princes according to their nations.|KO=이스마엘의 아들들이요, 그들의 이름은 그들의 고향과 성에 따라 이러하니, 열두 왕자들이 그들의 민족에 따라 있더라.
V|N=17|EN=And these are the years of the life of Ishmael, an hundred and thirty and seven years: and he gave up the ghost and died; and was gathered unto his people.|KO=이스마엘의 생애의 연수는 백삼십칠 세라. 그가 기운을 다하여 죽어 자기의 백성에게로 모여졌더라.
V|N=18|EN=And they dwelt from Havilah unto Shur, that is before Egypt, as thou goest toward Assyria: and he died in the presence of all his brethren.|KO=그들이 하윌라에서 수르까지 거주하였으니, 그것은 애굽 앞, 아시리아로 가는 길에 있더라. 그가 그의 형제들 앞에서 죽었더라.
V|N=19|EN=And these are the generations of Isaac, Abraham’s son: Abraham begat Isaac:|KO=이것은 이삭의 후손의 계보라. 아브라함이 이삭을 낳았더라.
V|N=20|EN=And Isaac was forty years old when he took Rebekah to wife, the daughter of Bethuel the Syrian of Padanaram, the sister to Laban the Syrian.|KO=이삭이 사라의 아버지 벳부엘의 딸, 아람 사람 라반의 누이 리브가를 아내로 취할 때에 사십 세라.
V|N=21|EN=And Isaac intreated the LORD for his wife, because she was barren: and the LORD was intreated of him, and Rebekah his wife conceived.|KO=이삭이 그의 아내를 위하여 여호와께 간구하였으니, 이는 그녀가 임신하지 못함이라. 여호와께서 그를 간구하신지라. 그의 아내 리브가가 잉태하였더라.
V|N=22|EN=And the children struggled together within her; and she said, If it be so, why am I thus? And she went to enquire of the LORD.|KO=아이들이 그녀의 태중에서 서로 싸우므로 그녀가 이르되, 만일 그리하면 내가 어찌할꼬? 하고 여호와께 묻자.
V|N=23|EN=And the LORD said unto her, Two nations are in thy womb, and two manner of people shall be separated from thy bowels; and the one people shall be stronger than the other people; and the elder shall serve the younger.|KO=여호와께서 그녀에게 이르시되, 두 민족이 네 태중에 있으며, 두 백성이 네 몸에서 나누어질 것이요, 한 백성이 다른 백성보다 강할 것이며, 큰 자가 작은 자를 섬기리라 하셨더라.
V|N=24|EN=And when her days to be delivered were fulfilled, behold, there were twins in her womb.|KO=그의 해산할 날이 차매, 보라, 태중에 쌍둥이가 있더라.
V|N=25|EN=And the first came out red, all over like an hairy garment; and they called his name Esau.|KO=첫째가 나왔는데, 온몸이 붉고 털이 많은 옷을 입은 것 같으므로 그의 이름을 에서라 하였더라.
V|N=26|EN=And after that came his brother out, and his hand took hold on Esau’s heel; and his name was called Jacob: and Isaac was threescore years old when she bare them.|KO=그 후에 그의 형이 나왔는데, 그의 손이 에서의 발꿈치를 잡고 있었으므로 그의 이름을 야곱이라 하였더라. 이삭이 그들이 태어날 때에 육십 세라.
V|N=27|EN=And the boys grew: and Esau was a cunning hunter, a man of the field; and Jacob was a plain man, dwelling in tents.|KO=아이들이 자라매, 에서는 능숙한 사냥꾼이요, 들에 사는 사람이요, 야곱은 조용한 사람이요, 장막에 거주하였더라.
V|N=28|EN=And Isaac loved Esau, because he did eat of his venison: but Rebekah loved Jacob.|KO=이삭은 에서를 사랑하였으니, 이는 그의 사냥한 고기를 먹었음이요, 리브가는 야곱을 사랑하였더라.
V|N=29|EN=And Jacob sod pottage: and Esau came from the field, and he was faint:|KO=야곱이 죽을 끓이고 있는 동안에 에서가 들에서 돌아오니, 그는 피곤하더라.
V|N=30|EN=And Esau said to Jacob, Feed me, I pray thee, with that same red pottage; for I am faint: therefore was his name called Edom.|KO=에서가 야곱에게 이르되, 내가 피곤하니, 그 붉은 죽을 나에게 주라. 그러므로 그의 이름을 에돔이라 하였더라.
V|N=31|EN=And Jacob said, Sell me this day thy birthright.|KO=야곱이 이르되, 오늘 너의 장자권을 나에게 팔라 하니,
V|N=32|EN=And Esau said, Behold, I am at the point to die: and what profit shall this birthright do to me?|KO=에서가 이르되, 보라, 내가 죽게 되었으니, 장자권이 나에게 무슨 유익이 있으리요?
V|N=33|EN=And Jacob said, Swear to me this day; and he sware unto him: and he sold his birthright unto Jacob.|KO=야곱이 이르되, 오늘 나에게 맹세하라 하매, 그가 그에게 맹세하고 장자권을 야곱에게 팔았더라.
V|N=34|EN=Then Jacob gave Esau bread and pottage of lentiles; and he did eat and drink, and rose up, and went his way: thus Esau despised his birthright.|KO=야곱이 에서에게 빵과 렌틸 죽을 주매, 그가 먹고 마시고 일어나서 가니, 에서는 장자권을 가볍게 여겼더라.
