#BOOK=Genesis|BOOKCODE=gen|CHAPTER=19|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 19|KO=창세기 19장
V|N=28|EN=And he looked toward Sodom and Gomorrah, and toward all the land of the plain, and beheld, and, lo, the smoke of the country went up as the smoke of a furnace.|KO=소돔과 고모라와 평지의 모든 땅을 바라보았더니, 그 땅의 연기가 용광로의 연기처럼 올라가는 것을 보았더라.
V|N=29|EN=And it came to pass, when God destroyed the cities of the plain, that God remembered Abraham, and sent Lot out of the midst of the overthrow, when he overthrew the cities in the which Lot dwelt.|KO=하나님이 평지의 성들을 멸망시키실 때에 아브라함을 기억하시고 롯을 엎드려진 것 가운데서 내보내셨으니, 롯이 거주하던 성들을 엎으실 때에 그를 내보내신 것이라.
V|N=30|EN=And Lot went up out of Zoar, and dwelt in the mountain, and his two daughters with him; for he feared to dwell in Zoar: and he dwelt in a cave, he and his two daughters.|KO=롯이 소알에서 올라가 산에 거주하였고, 그의 두 딸도 그와 함께 하였으니, 그가 소알에 거주하기를 두려워하였고, 그는 그의 두 딸과 함께 동굴에 거주하였더라.
V|N=31|EN=And the firstborn said unto the younger, Our father is old, and there is not a man in the earth to come in unto us after the manner of all the earth:|KO=장녀가 동생에게 말하기를, 우리 아버지는 늙으셨고, 이 땅에는 우리에게 들어올 남자가 없으니,
V|N=32|EN=Come, let us make our father drink wine, and we will lie with him, that we may preserve seed of our father.|KO=오라, 우리 아버지에게 포도주를 마시게 하고 그와 동침하여 우리 아버지의 씨를 보존하자.
V|N=33|EN=And they made their father drink wine that night: and the firstborn went in, and lay with her father; and he perceived not when she lay down, nor when she arose.|KO=그들이 그날 밤 아버지에게 포도주를 마시게 하였고, 장녀가 들어가서 아버지와 동침하였으나, 아버지는 그녀가 누워 있는지, 일어나는지 알지 못하였더라.
V|N=34|EN=And it came to pass on the morrow, that the firstborn said unto the younger, Behold, I lay yesternight with my father: let us make him drink wine this night also; and go thou in, and lie with him, that we may preserve seed of our father.|KO=이튿날 아침에 장녀가 동생에게 말하기를, 어젯밤에 내가 아버지와 동침하였으니, 오늘 밤에도 그에게 포도주를 마시게 하고 너도 들어가서 그와 동침하자. 우리 아버지의 씨를 보존하자.
V|N=35|EN=And they made their father drink wine that night also: and the younger arose, and lay with him; and he perceived not when she lay down, nor when she arose.|KO=그들이 그날 밤에도 아버지에게 포도주를 마시게 하였고, 동녀가 일어나서 아버지와 동침하였으나, 아버지는 그녀가 누워 있는지, 일어나는지 알지 못하였더라.
V|N=36|EN=Thus were both the daughters of Lot with child by their father.|KO=이렇게 롯의 두 딸이 아버지로 말미암아 임신하였더라.
V|N=37|EN=And the first born bare a son, and called his name Moab: the same is the father of the Moabites unto this day.|KO=장녀가 아들을 낳고 그의 이름을 모압이라 하였으니, 그는 오늘날 모압 자손의 아버지라.
V|N=38|EN=And the younger, she also bare a son, and called his name Benammi: the same is the father of the children of Ammon unto this day.|KO=동녀도 아들을 낳고 그의 이름을 벤암미라 하였으니, 그는 오늘날 암몬 자손의 아버지라.
