#BOOK=Genesis|BOOKCODE=gen|CHAPTER=18|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 18|KO=창세기 18장
V|N=23|EN=And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?|KO=아브라함이 가까이 나아가서 말하였다. "의인을 악인과 함께 멸하시겠습니까?"
V|N=24|EN=Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the place for the fifty righteous that are therein?|KO="그 성 안에 의인이 오십 명이 있을지라도, 당신은 그곳을 멸하시고 그 의인들을 위하여 그곳을 아끼지 않겠습니까?"
V|N=25|EN=That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?|KO="이런 일을 당신이 하시는 것은 결코 옳지 않습니다. 의인을 악인과 함께 죽이시고, 의인이 악인과 같게 하시는 것은 결코 옳지 않습니다. 온 땅의 재판장이 옳은 일을 하지 않겠습니까?"
V|N=26|EN=And the LORD said, If I find in Sodom fifty righteous within the city, then I will spare all the place for their sakes.|KO=여호와께서 말씀하셨다. "내가 소돔에서 의인 오십 명을 찾으면, 그들을 위하여 그 모든 곳을 아끼리라."
V|N=27|EN=And Abraham answered and said, Behold now, I have taken upon me to speak unto the LORD, which am but dust and ashes:|KO=아브라함이 대답하여 말하였다. "보소서, 내가 여호와께 말씀드리려 하여 나 자신을 더럽히는 먼지와 재가 되었나이다."
V|N=28|EN=Peradventure there shall lack five of the fifty righteous: wilt thou destroy all the city for lack of five? And he said, If I find there forty and five, I will not destroy it.|KO="오십 명의 의인 중에 다섯이 부족할 경우, 당신은 그 다섯을 위하여 그 성을 멸하시겠습니까?" 그가 대답하였다. "내가 거기서 사십오 명을 찾으면, 멸하지 않겠습니다."
V|N=29|EN=And he spake unto him yet again, and said, Peradventure there shall be forty found there. And he said, I will not do it for forty’s sake.|KO=그가 다시 그에게 말하였다. "거기서 사십 명이 있을지라도, 내가 그들을 위하여 멸하지 않겠습니다."
V|N=30|EN=And he said unto him, Oh let not the LORD be angry, and I will speak: Peradventure there shall thirty be found there. And he said, I will not do it, if I find thirty there.|KO=그가 말하였다. "여호와여, 진노하지 마소서. 내가 또 한 번 말씀드리겠습니다. 거기서 서른 명이 있을지라도, 내가 그들을 위하여 멸하지 않겠습니다."
V|N=31|EN=And he said, Behold now, I have taken upon me to speak unto the LORD: Peradventure there shall be twenty found there. And he said, I will not destroy it for twenty’s sake.|KO=그가 말하였다. "보소서, 내가 여호와께 말씀드리려 하여 나 자신을 더럽히는 먼지와 재가 되었나이다. 거기서 스무 명이 있을지라도, 내가 그들을 위하여 멸하지 않겠습니다."
V|N=32|EN=And he said, Oh let not the LORD be angry, and I will speak yet but this once: Peradventure ten shall be found there. And he said, I will not destroy it for ten’s sake.|KO=그가 말하였다. "여호와여, 진노하지 마소서. 내가 이번 한 번만 더 말씀드리겠습니다. 거기서 열 명이 있을지라도, 내가 그들을 위하여 멸하지 않겠습니다."
V|N=33|EN=And the LORD went his way, as soon as he had left communing with Abraham: and Abraham returned unto his place.|KO=여호와께서 아브라함과의 대화를 마치시고 가셨고, 아브라함은 자기의 곳으로 돌아갔다.
