#BOOK=Genesis|BOOKCODE=gen|CHAPTER=31|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 31|KO=창세기 31장
V|N=42|EN=Except the God of my father, the God of Abraham, and the fear of Isaac, had been with me, surely thou hadst sent me away now empty. God hath seen mine affliction and the labour of my hands, and rebuked thee yesternight.|KO=내 아버지의 하나님, 아브라함의 하나님, 이삭의 경외하는 하나님이 나와 함께 하셨으므로, 너는 나를 빈손으로 보내지 아니하였느니라. 하나님이 나의 고난과 내 손의 수고를 보셨고, 어젯밤에 너를 책망하셨느니라.
V|N=43|EN=And Laban answered and said unto Jacob, These daughters are my daughters, and these children are my children, and these cattle are my cattle, and all that thou seest is mine: and what can I do this day unto these my daughters, or unto their children which they have born?|KO=라반이 야곱에게 대답하여 이르되, 이 딸들은 내 딸들이요, 이 자녀들은 내 자녀들이요, 이 가축들은 내 가축이요, 네가 보는 모든 것은 내 것이니, 오늘 내 딸들과 그들이 낳은 자녀들에게 내가 무엇을 할 수 있겠느냐?
V|N=44|EN=Now therefore come thou, let us make a covenant, I and thou; and let it be for a witness between me and thee.|KO=그러므로 이제 너와 나 사이에 언약을 세우자. 나와 너 사이에 증거가 되게 하자.
V|N=45|EN=And Jacob took a stone, and set it up for a pillar.|KO=야곱이 돌을 취하여 기둥을 세우니라.
V|N=46|EN=And Jacob said unto his brethren, Gather stones; and they took stones, and made an heap: and they did eat there upon the heap.|KO=야곱이 그의 형제들에게 이르되, 돌을 모으라 하니, 그들이 돌을 모아 무더기를 만들고 그 무더기 위에서 먹으니라.
V|N=47|EN=And Laban called it Jegarsahadutha: but Jacob called it Galeed.|KO=라반이 그것을 여가사하두다라 하였고, 야곱이 그것을 갈르엣이라 하였더라.
V|N=48|EN=And Laban said, This heap is a witness between me and thee this day. Therefore was the name of it called Galeed;|KO=라반이 이르되, 이 무더기는 오늘 나와 너 사이의 증거가 되느니라. 그러므로 그것을 갈르엣이라 하였고,
V|N=49|EN=And Mizpah; for he said, The LORD watch between me and thee, when we are absent one from another.|KO=미스바라 하였으니, 이는 여호와께서 나와 너 사이를 지켜 주시기를 원함이라. 우리가 서로 떨어져 있을 때에.
V|N=50|EN=If thou shalt afflict my daughters, or if thou shalt take other wives beside my daughters, no man is with us; see, God is witness betwixt me and thee.|KO=내가 만일 내 딸들을 괴롭게 하거나 내 딸들 외에 다른 아내를 취하면, 우리 사이에 아무도 없으니, 하나님이 나와 너 사이의 증인이시니라.
V|N=51|EN=And Laban said to Jacob, Behold this heap, and behold this pillar, which I have cast betwixt me and thee:|KO=라반이 야곱에게 이르되, 이 무더기를 보라. 이 기둥을 보라. 내가 너와 나 사이에 세운 것이니라.
V|N=52|EN=This heap be witness, and this pillar be witness, that I will not pass over this heap to thee, and that thou shalt not pass over this heap and this pillar unto me, for harm.|KO=이 무더기가 증거가 되고, 이 기둥이 증거가 되리니, 내가 이 무더기를 너에게 넘어가지 아니하고, 네가 이 무더기와 이 기둥을 나에게 넘어가지 아니하리라.
V|N=53|EN=The God of Abraham, and the God of Nahor, the God of their father, judge betwixt us. And Jacob sware by the fear of his father Isaac.|KO=아브라함의 하나님과 나홀의 하나님, 그들의 아버지의 하나님이 우리 사이를 판단하시리라. 야곱이 그의 아버지 이삭의 경외하는 하나님으로 맹세하니라.
V|N=54|EN=Then Jacob offered sacrifice upon the mount, and called his brethren to eat bread: and they did eat bread, and tarried all night in the mount.|KO=야곱이 산에서 제사를 드리고 그의 형제들을 초대하여 떡을 먹으니, 그들이 떡을 먹고 그 산에서 밤을 지내니라.
V|N=55|EN=And early in the morning Laban rose up, and kissed his sons and his daughters, and blessed them: and Laban departed, and returned unto his place.|KO=아침 일찍 라반이 일어나 그의 아들들과 딸들에게 입맞추고 그들을 축복한 후, 라반이 떠나 자기 곳으로 돌아가니라.
