#BOOK=Genesis|BOOKCODE=gen|CHAPTER=36|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 36|KO=창세기 36장
V|N=32|EN=And Bela the son of Beor reigned in Edom: and the name of his city was Dinhabah.|KO=베올의 아들 벨라가 에돔에서 왕이 되었고, 그의 성의 이름은 딘하바라.
V|N=33|EN=And Bela died, and Jobab the son of Zerah of Bozrah reigned in his stead.|KO=벨라가 죽고, 보스라의 세라의 아들 요바브가 그의 대신 왕이 되었더라.
V|N=34|EN=And Jobab died, and Husham of the land of Temani reigned in his stead.|KO=요바브가 죽고, 테마 땅의 후샴이 그의 대신 왕이 되었더라.
V|N=35|EN=And Husham died, and Hadad the son of Bedad, who smote Midian in the field of Moab, reigned in his stead: and the name of his city was Avith.|KO=후샴이 죽고, 미디안을 쳐서 모압의 들에서 왕이 된 베닷의 아들 하닷이 그의 대신 왕이 되었고, 그의 성의 이름은 아비드라.
V|N=36|EN=And Hadad died, and Samlah of Masrekah reigned in his stead.|KO=하닷이 죽고, 마스렉의 사말라가 그의 대신 왕이 되었더라.
V|N=37|EN=And Samlah died, and Saul of Rehoboth by the river reigned in his stead.|KO=사울이 죽고, 강가의 르호봇의 사울이 그의 대신 왕이 되었더라.
V|N=38|EN=And Saul died, and Baalhanan the son of Achbor reigned in his stead.|KO=사울이 죽고, 아흘란의 아들 바알하난이 그의 대신 왕이 되었더라.
V|N=39|EN=And Baalhanan the son of Achbor died, and Hadar reigned in his stead: and the name of his city was Pau; and his wife’s name was Mehetabel, the daughter of Matred, the daughter of Mezahab.|KO=바알하난의 아들 아흘란이 죽고, 하닷이 그의 대신 왕이 되었고, 그의 성의 이름은 파우라. 그의 아내의 이름은 메헤다벨이라. 그녀는 마트레드의 딸이요, 메자합의 딸이라.
V|N=40|EN=And these are the names of the dukes that came of Esau, according to their families, after their places, by their names; duke Timnah, duke Alvah, duke Jetheth,|KO=이것은 에서에게서 난 족장들의 이름이니, 그들의 가족에 따라, 그들의 거주지에 따라, 그들의 이름에 따라 족장 팀나, 족장 알바, 족장 제텟,
V|N=41|EN=Duke Aholibamah, duke Elah, duke Pinon,|KO=족장 아홀리바마, 족장 엘라, 족장 비논,
V|N=42|EN=Duke Kenaz, duke Teman, duke Mibzar,|KO=족장 케나스, 족장 데만, 족장 밉사르,
V|N=43|EN=Duke Magdiel, duke Iram: these be the dukes of Edom, according to their habitations in the land of their possession: he is Esau the father of the Edomites.|KO=족장 막디엘, 족장 이람이라. 이들은 에돔 땅의 그들의 거주지에 따라 에돔의 족장들이라. 그는 에서, 곧 에돔의 아들이라.
